0.0	-20.715992858161673
0.01	-20.717621698782075
0.02	-20.72250932651777
0.03	-20.730659060819708
0.04	-20.74207644020465
0.05	-20.75676923142787
0.06	-20.774747442360113
0.07	-20.79602333862336
0.08	-20.82061146402895
0.09	-20.848528664892083
0.1	-20.879794118303003
0.11	-20.914429364447347
0.12	-20.952458343084476
0.13	-20.993907434308987
0.14	-21.038805503736782
0.15	-21.0871839522641
0.16	-21.13907677058018
0.17	-21.19452059862442
0.18	-21.253554790193704
0.19	-21.316221482943345
0.2	-21.382565674023457
0.21	-21.45263530164529
0.22	-21.526481332872482
0.23	-21.604157857977633
0.24	-21.685722191729297
0.25	-21.77123498200441
0.26	-21.860760326168077
0.27	-21.95436589569124
0.28	-22.052123069527614
0.29	-22.154107076810153
0.3	-22.26039714950123
0.31	-22.371076685646656
0.32	-22.486233424000513
0.33	-22.605959630811373
0.34	-22.730352299661785
0.35	-22.85951336533062
0.36	-22.99354993274865
0.37	-23.132574522217297
0.38	-23.276705332176284
0.39	-23.42606652094271
0.4	-23.580788508993678
0.41	-23.741008303513325
0.42	-23.90686984713289
0.43	-24.078524392977602
0.44	-24.256130908388087
0.45	-24.439856509934724
0.46	-24.629876932653698
0.47	-24.826377036776336
0.48	-25.029551355603374
0.49	-25.239604688635172
0.5	-25.456752744568362
0.51	-25.681222839363507
0.52	-25.913254655264073
0.53	-26.153101067417513
0.54	-26.40102904567936
0.55	-26.65732064020865
0.56	-26.92227406071363
0.57	-27.196204860642776
0.58	-27.479447239300683
0.59	-27.772355476889864
0.6	-28.07530551983365
0.61	-28.388696736547416
0.62	-28.712953867229004
0.63	-29.04852919522432
0.64	-29.39590497245306
0.65	-29.755596137232285
0.66	-30.12815337004817
0.67	-30.514166541598296
0.68	-30.914268618231226
0.69	-31.329140103295515
0.7	-31.759514109549702
0.71	-32.20618217859593
0.72	-32.670000989600766
0.73	-33.151900132832665
0.74	-33.652891166155804
0.75	-34.17407822737049
0.76	-34.716670546394276
0.77	-35.2819972942055
0.78	-35.871525328103445
0.79	-36.48688055600597
0.8	-37.12987386176565
0.81	-37.80253283099446
0.82	-38.5071409248034
0.83	-39.246286314239114
0.84	-40.022923380814476
0.85	-40.840451012595274
0.86	-41.702813438887894
0.87	-42.61463169048416
0.88	-43.58137721717949
0.89	-44.609604309872815
0.9	-45.707265631547116
0.91	-46.884146650814834
0.92	-48.15247186147428
0.93	-49.52776023470241
0.94	-51.030039192547726
0.95	-52.68555420401517
0.96	-54.52907751562053
0.97	-56.60658582077363
0.98	-58.976479883399634
0.99	-61.70068450744026
1.0	-64.7880198550366
1.01	-67.93396069515431
1.02	-69.5734082072802
1.03	-65.8518109316718
1.04	-57.70937472501142
1.05	-53.127140923666005
1.06	-52.183027659729376
1.07	-52.614683746119766
1.08	-53.581865266847196
1.09	-54.84753629229841
1.1	-56.3961776745998
1.11	-58.15249059612293
1.12	-60.12358182305285
1.13	-62.36372590388522
1.14	-64.75660600442117
1.15	-67.45551797991651
1.16	-70.32372701016547
1.17	-73.45929686475826
1.18	-76.9361590312712
1.19	-80.52949855490569
1.2	-84.72336418732051
1.21	-89.1610172916202
1.22	-94.13460651791468
1.23	-99.8620666012178
1.24	-105.41069282542044
1.25	-112.20418420862428
1.26	-119.03045378344127
1.27	-126.86319921858217
1.28	-135.79823890552333
1.29	-145.8179776926188
1.3	-157.22169958552084
1.31	-170.26525251919134
1.32	-184.09689468999736
1.33	-197.9071661121582
1.34	-212.97902356400002
1.35	-228.44807580676402
1.36	-246.40933063961086
1.37	-267.23121056235783
1.38	-281.3713812175649
1.39	-271.85790243585427
1.4	-235.25009032546075
1.41	-185.4051624488404
1.42	-134.59483571871237
1.43	-87.03481010018392
1.44	-40.05993689578131
1.45	3.221936486330985
1.46	36.49504435951612
1.47	58.2950797815506
1.48	72.1970238723135
1.49	81.11610540243558
1.5	87.22661781284735
1.51	91.81632359542725
1.52	95.3295041952088
1.53	99.7752204447261
1.54	108.51064497355955
1.55	124.03185445114052
1.56	147.15873973712695
1.57	172.8319837681159
1.58	192.5632438002945
1.59	205.38389419414585
1.6	214.56790612655763
1.61	223.56065484775158
1.62	235.05232595639816
1.63	249.65959520863123
1.64	264.00189474787385
1.65	273.5886728007116
1.66	277.6858163276449
1.67	278.3177021935608
1.68	276.52277832194426
1.69	274.1133349873944
1.7	275.08813819259757
1.71	280.83661978541306
1.72	286.29083692721736
1.73	285.99724017141165
1.74	276.59945125597807
1.75	256.71920586417593
1.76	229.10742357467993
1.77	199.77349972509373
1.78	172.05338024917967
1.79	146.6826914253101
1.8	124.01292573185965
1.81	103.4476208699397
1.82	84.7759744429307
1.83	67.98700613637942
1.84	52.49320596568848
1.85	37.80021177168474
1.86	25.767981575855316
1.87	17.781760813800005
1.88	13.560329423262854
1.89	11.711641210759993
1.9	10.188280177681735
1.91	9.876578291562186
1.92	12.855254367119612
1.93	19.665800010109102
1.94	30.159350563290165
1.95	44.711358846300186
1.96	63.03167207897911
1.97	83.66255855030556
1.98	104.63765815209534
1.99	124.76306155985195
2.0	143.95153465271338
2.01	163.149085854299
2.02	182.77564468706416
2.03	203.31666078435254
2.04	225.2948559659255
2.05	247.7480809400251
2.06	268.58714835454765
2.07	286.56516918227607
2.08	306.70598593671434
2.09	329.6190833750424
2.1	352.7291086838447
2.11	371.9910538851045
2.12	378.8172990553215
2.13	357.292163673263
2.14	298.00947062384506
2.15	219.34351354398967
2.16	147.0331182624297
2.17	88.6849807446763
2.18	41.56357707993331
2.19	3.223024202427792
2.2	-30.25674609775447
