# Band structure: file generated from Abinit band.out file. #
# Eigenvalues (eV) for nkpt= 221 k points. #
# Format: total path length, kx, ky, kz, one or more energy eigenvalues. #
18.06139 18.33084 18.82652 19.20966 20.24807 20.99498 21.62210 22.71891
23.14805 24.11753 25.11642 26.04966 26.97721 28.24796 29.08033 33.73858
39.68095 41.27812 43.35450 44.07263 45.16205 46.15795 47.45746 48.27428
51.86653 52.09078 53.37298 55.11678 56.38128 57.45563
0.9079793890251466 -0.2628 0.2628 0.3858 -60.72044 -60.51811 -27.51430 -27.05552 -25.58721 -25.39005 -24.23860 -23.98045
14.73418 14.97971 15.48875 15.80508 16.41635 16.52485 17.42218 17.62615
18.06576 18.30900 18.81419 19.23176 20.20305 21.01721 21.58258 22.74027
23.14207 24.14389 25.02963 26.02304 26.91099 28.28233 29.16437 34.10136
39.55977 41.34157 43.22707 44.02176 45.38128 46.25896 47.49413 48.35100
51.61367 51.81108 53.27768 55.09365 56.45324 57.38353
0.9232214361317528 -0.2716 0.2716 0.377 -60.72561 -60.51303 -27.53030 -27.03301 -25.59378 -25.38344 -24.25038 -23.97268
14.69725 14.94831 15.45367 15.79519 16.43006 16.55908 17.44627 17.64162
18.06951 18.28616 18.80294 19.25536 20.15941 21.04127 21.54550 22.75365
23.14541 24.16256 24.95208 25.99140 26.86032 28.31499 29.23960 34.45225
39.41465 41.38565 43.07844 44.02050 45.62869 46.34802 47.52651 48.46178
51.32602 51.51676 53.21057 55.06409 56.50681 57.33123
0.9384634832383588 -0.2804 0.2804 0.3682 -60.73035 -60.50835 -27.54642 -27.01041 -25.60036 -25.37779 -24.26165 -23.96474
14.66548 14.92016 15.42291 15.78644 16.44454 16.59358 17.46736 17.65103
18.06895 18.26810 18.79252 19.28029 20.11791 21.06753 21.51067 22.75666
23.15786 24.17295 24.88650 25.95872 26.82233 28.34462 29.30518 34.78555
39.25273 41.41575 42.92752 44.04875 45.89200 46.42305 47.55074 48.61023
51.01521 51.21864 53.16496 55.03001 56.53680 57.29844
0.9536480148412764 -0.2892 0.2892 0.3595 -60.73466 -60.50408 -27.56262 -26.98778 -25.60691 -25.37318 -24.27234 -23.95661
14.63936 14.89592 15.39659 15.77871 16.45950 16.62667 17.48468 17.65433
18.06099 18.26043 18.78273 19.30591 20.07934 21.09632 21.47816 22.74843
23.17672 24.17525 24.83580 25.92963 26.79292 28.37031 29.36046 35.09317
39.08379 41.43692 42.78843 44.08881 46.15409 46.49003 47.56202 48.79697
50.69577 50.92450 53.13671 54.99348 56.54304 57.28806
0.9688900619478824 -0.298 0.298 0.3507 -60.73853 -60.50022 -27.57890 -26.96516 -25.61342 -25.36970 -24.28240 -23.94830
14.61925 14.87612 15.37480 15.77193 16.47453 16.65687 17.49682 17.65194
18.04679 18.26471 18.77369 19.33108 20.04464 21.12783 21.44831 22.72928
23.19745 24.17088 24.80237 25.90832 26.76798 28.39138 29.40495 35.36353
38.92105 41.45341 42.66937 44.12854 46.36820 46.58476 47.55575 49.01827
50.38267 50.64368 53.12383 54.95644 56.52962 57.28870
0.9841321090544886 -0.3068 0.3068 0.3419 -60.74197 -60.49676 -27.59522 -26.94261 -25.61989 -25.36739 -24.29175 -23.93980
14.60543 14.86115 15.35760 15.76606 16.48919 16.68296 17.50116 17.64557
18.03156 18.27807 18.76586 19.35415 20.01504 21.16207 21.42172 22.69975
23.21537 24.16251 24.78750 25.89799 26.74414 28.40735 29.43826 35.58061
38.78195 41.46849 42.57492 44.15999 46.46105 46.76567 47.52895 49.26444
50.08955 50.39357 53.12564 54.92046 56.50187 57.29106
0.9992589064683498 -0.3155 0.3155 0.3331 -60.74499 -60.49370 -27.61157 -26.92017 -25.62629 -25.36631 -24.30035 -23.93113
14.59809 14.85127 15.34498 15.76107 16.50307 16.70398 17.49377 17.63894
18.02050 18.29653 18.76004 19.37305 19.99203 21.19867 21.39927 22.65998
23.22731 24.15311 24.79119 25.90068 26.71900 28.41783 29.46011 35.72469
38.68723 41.48433 42.50767 44.17812 46.48908 46.95117 47.48402 49.50778
49.83124 50.21213 53.14197 54.88664 56.46430 57.28784
1.0145009535749558 -0.3243 0.3243 0.3243 -60.74759 -60.49102 -27.62791 -26.89789 -25.63263 -25.36646 -24.30817 -23.92229
14.59734 14.84666 15.33689 15.75694 16.51583 16.71936 17.47177 17.63579
18.01621 18.31705 18.75725 19.38550 19.97732 21.23652 21.38241 22.60990
23.23256 24.14452 24.81259 25.91739 26.69123 28.42257 29.47027 35.77745
38.65572 41.50192 42.46937 44.18016 46.49459 47.05265 47.44112 49.53134
49.76645 50.18525 53.17248 54.85555 56.42049 57.27562
1.0425601766575716 -0.3081 0.3081 0.3081 -60.76430 -60.47350 -27.65383 -26.87560 -25.64688 -25.36180 -24.31902 -23.90547
14.73192 15.01600 15.43638 15.84594 16.55376 16.78165 17.45925 17.71355
18.03778 18.29410 18.81672 19.28212 19.85764 21.06624 21.27473 22.49769
23.10565 24.07400 24.50675 25.55813 26.62912 28.79233 29.77485 36.13699
38.42843 41.26429 42.57197 44.46951 46.61218 46.85254 47.44071 49.33958
49.94104 50.46534 52.93194 54.63390 56.34217 57.17093
1.0706193997401874 -0.2919 0.2919 0.2919 -60.78162 -60.45544 -27.67724 -26.85511 -25.65795 -25.35757 -24.33014 -23.89048
14.85138 15.16564 15.55032 15.90554 16.59140 16.83655 17.40732 17.79970
18.04572 18.26906 18.89714 19.22465 19.76873 20.88209 21.19085 22.36765
22.98469 23.94243 24.20012 25.29257 26.59132 29.21237 30.12267 36.42464
38.24674 41.02156 42.71128 44.67650 46.45397 46.70393 47.49332 49.14107
50.16977 50.76872 52.73356 54.46324 56.26415 57.03517
