  0.00000000E+00 -0.10512780E+02
  0.76777850E-02 -0.10525410E+02
  0.15355570E-01 -0.10548955E+02
  0.23033355E-01 -0.10581451E+02
  0.30711140E-01 -0.10620114E+02
  0.38388925E-01 -0.10661343E+02
  0.46066710E-01 -0.10700861E+02
  0.53744495E-01 -0.10734088E+02
  0.61422280E-01 -0.10756714E+02
  0.69100065E-01 -0.10765333E+02
  0.76777850E-01 -0.10757933E+02
  0.84455635E-01 -0.10734129E+02
  0.92133419E-01 -0.10695112E+02
  0.99811204E-01 -0.10643365E+02
  0.10748899E+00 -0.10582235E+02
  0.11516677E+00 -0.10515471E+02
  0.12284456E+00 -0.10446825E+02
  0.13052234E+00 -0.10379771E+02
  0.13820013E+00 -0.10317386E+02
  0.14587791E+00 -0.10262336E+02
  0.15355570E+00 -0.10216913E+02
  0.16123348E+00 -0.10183033E+02
  0.16891127E+00 -0.10162135E+02
  0.17658905E+00 -0.10154978E+02
  0.18426684E+00 -0.10161436E+02
  0.19194462E+00 -0.10180416E+02
  0.19962241E+00 -0.10210004E+02
  0.20730019E+00 -0.10247766E+02
  0.21497798E+00 -0.10291076E+02
  0.22265576E+00 -0.10337392E+02
  0.23033355E+00 -0.10384453E+02
  0.23801133E+00 -0.10430409E+02
  0.24568912E+00 -0.10473891E+02
  0.25336690E+00 -0.10514033E+02
  0.26104469E+00 -0.10550452E+02
  0.26872247E+00 -0.10583178E+02
  0.27640026E+00 -0.10612528E+02
  0.28407804E+00 -0.10638882E+02
  0.29175583E+00 -0.10662332E+02
  0.29943361E+00 -0.10682218E+02
  0.30711140E+00 -0.10696587E+02
  0.31478918E+00 -0.10701710E+02
  0.32246697E+00 -0.10691814E+02
  0.33014475E+00 -0.10659207E+02
  0.33782254E+00 -0.10594974E+02
  0.34550032E+00 -0.10490367E+02
  0.35317811E+00 -0.10338977E+02
  0.36085589E+00 -0.10139960E+02
  0.36853368E+00 -0.99032797E+01
  0.37621146E+00 -0.96606398E+01
  0.38388925E+00 -0.94813403E+01
  0.39156703E+00 -0.94222700E+01
  0.39924482E+00 -0.94251767E+01
  0.40692260E+00 -0.94381854E+01
  0.41460039E+00 -0.94518189E+01
  0.42227817E+00 -0.94643125E+01
  0.42995596E+00 -0.94764818E+01
  0.43763374E+00 -0.94991301E+01
  0.44531153E+00 -0.96186608E+01
  0.45298931E+00 -0.98463829E+01
  0.46066710E+00 -0.10046371E+02
  0.46834488E+00 -0.10157557E+02
  0.47602267E+00 -0.10161090E+02
  0.48370045E+00 -0.10063223E+02
  0.49137824E+00 -0.98898658E+01
  0.49905602E+00 -0.96818337E+01
  0.50673381E+00 -0.94895881E+01
  0.51441159E+00 -0.93699082E+01
  0.52208938E+00 -0.93328834E+01
  0.52976716E+00 -0.93446765E+01
  0.53744495E+00 -0.94293750E+01
  0.54512273E+00 -0.95783213E+01
  0.55280052E+00 -0.97540150E+01
  0.56047830E+00 -0.99150141E+01
  0.56815609E+00 -0.10030025E+02
  0.57583387E+00 -0.10082469E+02
  0.58351166E+00 -0.10071681E+02
  0.59118944E+00 -0.10011411E+02
  0.59886723E+00 -0.99254411E+01
  0.60654501E+00 -0.98397131E+01
  0.61422280E+00 -0.97782155E+01
  0.62190058E+00 -0.97998493E+01
  0.62957837E+00 -0.98218614E+01
  0.63725615E+00 -0.98311794E+01
  0.64493394E+00 -0.98318880E+01
  0.65261172E+00 -0.98296985E+01
  0.66028951E+00 -0.98294110E+01
  0.66796729E+00 -0.98323248E+01
  0.67564508E+00 -0.98349375E+01
  0.68332286E+00 -0.98302670E+01
  0.69100065E+00 -0.98114427E+01
  0.69867843E+00 -0.97924550E+01
  0.70635622E+00 -0.98427562E+01
  0.71403400E+00 -0.98875094E+01
  0.72171179E+00 -0.99157595E+01
  0.72938957E+00 -0.99227339E+01
  0.73706736E+00 -0.99079097E+01
  0.74474514E+00 -0.98747645E+01
  0.75242293E+00 -0.98298104E+01
  0.76010071E+00 -0.97813581E+01
  0.76777850E+00 -0.97504492E+01
  0.77538745E+00 -0.97517817E+01
  0.78299640E+00 -0.97560622E+01
  0.79060535E+00 -0.97617253E+01
  0.79821431E+00 -0.97668930E+01
  0.80582326E+00 -0.97703908E+01
  0.81343221E+00 -0.97768443E+01
  0.82104116E+00 -0.97843340E+01
  0.82865012E+00 -0.97876292E+01
  0.83625907E+00 -0.97866254E+01
  0.84386802E+00 -0.97821849E+01
  0.85147697E+00 -0.97756153E+01
  0.85908592E+00 -0.97683022E+01
  0.86669488E+00 -0.97613976E+01
  0.87430383E+00 -0.97556274E+01
  0.88191278E+00 -0.97512899E+01
  0.88952173E+00 -0.97483992E+01
  0.89713069E+00 -0.97467692E+01
  0.90473964E+00 -0.97459312E+01
  0.91234859E+00 -0.97449431E+01
  0.91995754E+00 -0.97419732E+01
  0.92756650E+00 -0.97337076E+01
  0.93517545E+00 -0.97162848E+01
