  0.00000000E+00 -0.10512588E+02
  0.76777850E-02 -0.10512532E+02
  0.15355570E-01 -0.10512277E+02
  0.23033355E-01 -0.10511818E+02
  0.30711140E-01 -0.10511152E+02
  0.38388925E-01 -0.10510275E+02
  0.46066710E-01 -0.10509185E+02
  0.53744495E-01 -0.10507878E+02
  0.61422280E-01 -0.10506351E+02
  0.69100065E-01 -0.10504605E+02
  0.76777850E-01 -0.10502640E+02
  0.84455635E-01 -0.10500459E+02
  0.92133419E-01 -0.10498066E+02
  0.99811204E-01 -0.10495466E+02
  0.10748899E+00 -0.10492666E+02
  0.11516677E+00 -0.10489672E+02
  0.12284456E+00 -0.10486489E+02
  0.13052234E+00 -0.10483121E+02
  0.13820013E+00 -0.10479571E+02
  0.14587791E+00 -0.10475839E+02
  0.15355570E+00 -0.10471924E+02
  0.16123348E+00 -0.10467824E+02
  0.16891127E+00 -0.10463539E+02
  0.17658905E+00 -0.10459067E+02
  0.18426684E+00 -0.10454406E+02
  0.19194462E+00 -0.10449558E+02
  0.19962241E+00 -0.10444524E+02
  0.20730019E+00 -0.10439306E+02
  0.21497798E+00 -0.10433907E+02
  0.22265576E+00 -0.10428331E+02
  0.23033355E+00 -0.10422581E+02
  0.23801133E+00 -0.10416660E+02
  0.24568912E+00 -0.10410572E+02
  0.25336690E+00 -0.10404318E+02
  0.26104469E+00 -0.10397902E+02
  0.26872247E+00 -0.10391324E+02
  0.27640026E+00 -0.10384587E+02
  0.28407804E+00 -0.10377691E+02
  0.29175583E+00 -0.10370638E+02
  0.29943361E+00 -0.10363429E+02
  0.30711140E+00 -0.10356064E+02
  0.31478918E+00 -0.10348547E+02
  0.32246697E+00 -0.10340879E+02
  0.33014475E+00 -0.10333064E+02
  0.33782254E+00 -0.10325106E+02
  0.34550032E+00 -0.10317009E+02
  0.35317811E+00 -0.10308778E+02
  0.36085589E+00 -0.10300421E+02
  0.36853368E+00 -0.10291941E+02
  0.37621146E+00 -0.10283345E+02
  0.38388925E+00 -0.10274638E+02
  0.39156703E+00 -0.10265825E+02
  0.39924482E+00 -0.10256910E+02
  0.40692260E+00 -0.10247895E+02
  0.41460039E+00 -0.10238784E+02
  0.42227817E+00 -0.10229579E+02
  0.42995596E+00 -0.10220280E+02
  0.43763374E+00 -0.10210890E+02
  0.44531153E+00 -0.10201411E+02
  0.45298931E+00 -0.10191844E+02
  0.46066710E+00 -0.10182192E+02
  0.46834488E+00 -0.10172459E+02
  0.47602267E+00 -0.10162650E+02
  0.48370045E+00 -0.10152768E+02
  0.49137824E+00 -0.10142820E+02
  0.49905602E+00 -0.10132811E+02
  0.50673381E+00 -0.10122746E+02
  0.51441159E+00 -0.10112633E+02
  0.52208938E+00 -0.10102474E+02
  0.52976716E+00 -0.10092275E+02
  0.53744495E+00 -0.10082040E+02
  0.54512273E+00 -0.10071770E+02
  0.55280052E+00 -0.10061467E+02
  0.56047830E+00 -0.10051132E+02
  0.56815609E+00 -0.10040768E+02
  0.57583387E+00 -0.10030376E+02
  0.58351166E+00 -0.10019958E+02
  0.59118944E+00 -0.10009519E+02
  0.59886723E+00 -0.99990641E+01
  0.60654501E+00 -0.99885989E+01
  0.61422280E+00 -0.99781308E+01
  0.62190058E+00 -0.99676670E+01
  0.62957837E+00 -0.99572141E+01
  0.63725615E+00 -0.99467777E+01
  0.64493394E+00 -0.99363616E+01
  0.65261172E+00 -0.99259680E+01
  0.66028951E+00 -0.99155973E+01
  0.66796729E+00 -0.99052484E+01
  0.67564508E+00 -0.98949194E+01
  0.68332286E+00 -0.98846080E+01
  0.69100065E+00 -0.98743125E+01
  0.69867843E+00 -0.98640322E+01
  0.70635622E+00 -0.98537676E+01
  0.71403400E+00 -0.98435211E+01
  0.72171179E+00 -0.98332966E+01
  0.72938957E+00 -0.98230993E+01
  0.73706736E+00 -0.98129354E+01
  0.74474514E+00 -0.98028112E+01
  0.75242293E+00 -0.97927331E+01
  0.76010071E+00 -0.97827065E+01
  0.76777850E+00 -0.97728303E+01
  0.77538745E+00 -0.97728299E+01
  0.78299640E+00 -0.97728349E+01
  0.79060535E+00 -0.97728445E+01
  0.79821431E+00 -0.97728578E+01
  0.80582326E+00 -0.97728742E+01
