0.0	-1.46711527599547e-15
0.02	-0.0721512994411549
0.04	-0.14393787374523206
0.06	-0.21496422135449084
0.08	-0.2847707498321717
0.1	-0.35279510851464574
0.12	-0.4183247631631441
0.14	-0.4804364261462591
0.16	-0.5379164561420005
0.18	-0.5891541369541696
0.2	-0.6319965843968007
0.22	-0.6635496180116321
0.24	-0.6799030344714205
0.26	-0.6757514875569731
0.28	-0.6438750997742378
0.3	-0.5744422816747567
0.32	-0.45411629146429155
0.34	-0.2650269368540885
0.36	0.016092893476471776
0.38	0.41769471926512725
0.4	0.9698436987095156
0.42	1.6925203595125609
0.44	2.568425386735348
0.46	3.495989657639793
0.48	4.23805587617595
0.5	4.416030439748402
0.52	3.6116991572498547
0.54	1.5798983059973866
0.56	-1.5744181435870916
0.58	-5.455926439599858
0.6	-9.617553104686207
0.62	-13.70382856476035
0.64	-17.415440441506863
0.66	-20.49366033296858
0.68	-22.85011588684642
0.7	-24.642997707539266
0.72	-26.112359058996972
0.74	-27.345081309036807
0.76	-28.256770512870375
0.78	-28.826079893909515
0.8	-29.27293963193371
0.82	-29.890595511428277
0.84	-30.712077933352077
0.86	-31.479324884709936
0.88	-32.01569488097124
0.9	-32.50625750848767
0.92	-33.29732726847578
0.94	-34.49054220154755
0.96	-35.857904433456966
0.98	-37.15235340211197
1.0	-38.38065819788372
1.02	-39.7488880818992
1.04	-41.43205945575602
1.06	-43.44486212674846
1.08	-45.69628770022952
1.1	-48.097713968244754
1.12	-50.61974187539603
1.14	-53.314023734091585
1.16	-56.29780750215127
1.18	-59.665765524965565
1.2	-63.405910876226216
1.22	-67.43672129379152
1.24	-71.71495230635482
1.26	-76.2842283037303
1.28	-81.23350273302479
1.3	-86.60370856106383
1.32	-92.31519496477301
1.34	-98.16762322400572
1.36	-103.88566769977272
1.38	-109.17471376743403
1.4	-113.75317658119519
1.42	-117.32474375580226
1.44	-119.5259225496467
1.46	-119.96738190678451
1.48	-118.43699982242009
1.5	-115.13130026227279
1.52	-110.67442715504232
1.54	-105.84131610590642
1.56	-101.195993285704
1.58	-96.94840548590415
1.6	-93.06478596034094
1.62	-89.43284009605075
1.64	-85.9437621537562
1.66	-82.5156415016476
1.68	-79.12979937069586
1.7	-75.8436129511552
1.72	-72.7053425107341
1.74	-69.66363020883718
1.76	-66.6316006660451
1.78	-63.61443967804208
1.8	-60.679170678279
1.82	-57.83465585422745
1.84	-55.018097193145806
1.86	-52.13094076715516
1.88	-49.00995929072949
1.9	-45.409381172538914
1.92	-41.09341755277878
1.94	-35.98218169895452
1.96	-30.244040417410506
1.98	-24.314869166792707
2.0	-18.832560255507413
2.02	-14.43964145303685
2.04	-11.442028979767684
2.06	-9.521892221596362
2.08	-7.914199419464915
2.1	-5.9258195272104865
2.12	-3.192492155502828
2.14	0.3393509938286819
2.16	4.310423993076505
2.18	7.744765342202192
2.2	9.180174218927464
2.22	7.316814090970609
2.24	1.7335479153470743
2.26	-6.837229704013327
2.28	-16.75729094939329
2.3	-26.057258195056324
2.32	-33.0855303908088
2.34	-36.99073366020926
2.36	-37.81791238284586
2.38	-36.25807763603679
2.4	-33.29386946191351
2.42	-29.857168826174277
2.44	-26.583067291312904
2.46	-23.769674248097253
2.48	-21.476210350589614
2.5	-19.595035696932882
2.52	-17.882619860866452
2.54	-16.072901146721303
2.56	-14.04378368407267
2.58	-11.850547884059788
2.6	-9.605856303538353
2.62	-7.3129174984915055
2.64	-4.738701076306441
2.66	-1.3903532942066257
2.68	3.4298634787648803
2.7	10.493021890725613
2.72	20.352055985336364
2.74	32.98198045078954
2.76	47.593438824737476
2.78	62.73944178711397
2.8	76.72324729926099
2.82	88.10942918416123
2.84	96.03705142888832
2.86	100.27192804517871
2.88	101.17648712585448
2.9	99.65740562546388
2.92	96.9137495716362
2.94	93.98637559264112
2.96	91.46555974612883
2.98	89.59669374522538
3.0	88.54635411885825
3.02	88.4682713532775
3.04	89.3720978313882
3.06	91.0727671171146
3.08	93.3105906990067
3.1	95.80572892483843
3.12	98.14657393823282
3.14	99.78669825071083
3.16	100.28389629652379
3.18	99.48107292716269
3.2	97.32514614556769
3.22	93.47644315776049
3.24	87.13356584099239
3.26	77.29807820959539
3.28	63.35752133976085
3.3	45.66693290877059
3.32	25.77839755071046
3.34	6.033825004639435
3.36	-11.429206130767891
3.38	-25.5841378147093
3.4	-36.5133820378648
3.42	-44.62612794759408
3.44	-50.14619517473214
3.46	-53.267605813069906
3.48	-54.34647323025263
3.5	-53.81117603505152
3.52	-52.010401002687935
3.54	-49.1364621665605
3.56	-45.27244512936916
3.58	-40.57595112291982
3.6	-35.4666449048753
3.62	-30.635840767593102
3.64	-26.81657562561026
3.66	-24.430480594855386
3.68	-23.38396208956053
3.7	-23.21400556348928
3.72	-23.425987053996728
3.74	-23.685498152853008
3.76	-23.774897983887083
3.78	-23.53389724109496
3.8	-22.90185877247874
3.82	-21.93963825947989
3.84	-20.768520937859126
3.86	-19.474895654108693
3.88	-18.060215829504326
3.9	-16.458856201340918
3.92	-14.520909613088572
3.94	-12.003236861777943
3.96	-8.719259077291891
3.98	-4.703200575234448
4.0	-0.15698990323158438
4.02	4.720629686438232
4.04	9.790771339459607
4.06	14.889078037457217
4.08	19.70694476752519
4.1	23.762452149093242
4.12	26.544454385084727
4.14	27.788370517587136
4.16	27.686005067109754
4.18	26.776844930912088
4.2	25.60164568472366
4.22	24.469139376773104
4.24	23.444201660347876
4.26	22.441967119337495
4.28	21.31480384839129
4.3	19.89642905722553
4.32	18.087145307706063
4.34	15.978864950828756
