11 40 6.489915E-01
11 50 -3.405537E+00
11 60 -4.306765E+00
11 70 -4.236290E+00
11 80 -4.155752E+00
11 90 -4.603950E+00
14 40 6.404428E-01
14 50 -3.411647E+00
14 60 -4.311735E+00
14 70 -4.240704E+00
14 80 0
14 90 0
5 40 6.792405E-01
5 50 -3.333782E+00
5 60 -4.211392E+00
5 70 -4.163866E+00
5 80 -4.086467E+00
5 90 -4.533561E+00
8 40 6.431444E-01
8 50 -3.416390E+00
8 60 -4.315215E+00
8 70 -4.240888E+00
8 80 -4.162652E+00
8 90 -4.613953E+00
