11 40 -3.401060E+00
11 50 -6.461801E+00
11 60 -6.833202E+00
11 70 -6.542162E+00
11 80 -6.182840E+00
11 90 -5.664948E+00
14 40 -3.402969E+00
14 50 -6.466352E+00
14 60 -6.836224E+00
14 70 -6.540335E+00
14 80 0
14 90 0
5 40 -3.432381E+00
5 50 -6.448959E+00
5 60 -6.821300E+00
5 70 -6.511691E+00
5 80 -6.176662E+00
5 90 -5.659460E+00
8 40 -3.396181E+00
8 50 -6.466383E+00
8 60 -6.835105E+00
8 70 -6.539089E+00
8 80 -6.185318E+00
8 90 -5.667791E+00
