11 40 -3.735688E+00
11 50 -4.797470E+00
11 60 -5.162497E+00
11 70 -5.562609E+00
11 80 -5.677555E+00
11 90 -5.314164E+00
14 40 -3.732429E+00
14 50 -4.787744E+00
14 60 -5.156090E+00
14 70 -5.559022E+00
14 80 0
14 90 0
5 40 -3.837005E+00
5 50 -4.876599E+00
5 60 -5.241488E+00
5 70 -5.678403E+00
5 80 -5.755140E+00
5 90 -5.396592E+00
8 40 -3.735956E+00
8 50 -4.787920E+00
8 60 -5.154409E+00
8 70 -5.560959E+00
8 80 -5.671618E+00
8 90 -5.308981E+00
