11 40 -5.905811E+00
11 50 -2.450283E+00
11 60 -1.149087E+00
11 70 -1.251530E+00
11 80 -2.232103E+00
11 90 -3.139835E+00
14 40 -5.909506E+00
14 50 -2.446593E+00
14 60 -1.154363E+00
14 70 -1.257521E+00
14 80 0
14 90 0
5 40 -5.918061E+00
5 50 -2.503334E+00
5 60 -1.181474E+00
5 70 -1.308942E+00
5 80 -2.263269E+00
5 90 -3.190060E+00
8 40 -5.896063E+00
8 50 -2.437021E+00
8 60 -1.148850E+00
8 70 -1.239047E+00
8 80 -2.223626E+00
8 90 -3.129783E+00
